time,open,high,low,close,Volume
2024-12-04 14:59:00+01:00,3710.11,3710.11,3708.95,3709.8,32.0790082
2024-12-04 15:00:00+01:00,3709.8,3709.82,3709.8,3709.82,1.57779632
2024-12-04 15:01:00+01:00,3709.8,3709.8,3706.28,3706.28,0.08226149
2024-12-04 15:02:00+01:00,3707.72,3707.72,3703.4,3703.4,9.11562773
2024-12-04 15:03:00+01:00,3701.8,3704.66,3701.8,3704.66,30.07897372
2024-12-04 15:04:00+01:00,3704.27,3704.61,3701.97,3703.86,9.37234392
2024-12-04 15:05:00+01:00,3703.7,3703.7,3701.62,3702.98,2.5189573
2024-12-04 15:06:00+01:00,3702.96,3706.6,3702.96,3706.58,3.6996766
2024-12-04 15:07:00+01:00,3706.6,3708.02,3706.6,3708.02,1.08858108
2024-12-04 15:08:00+01:00,3706.83,3706.83,3706.51,3706.51,0.40940011
2024-12-04 15:09:00+01:00,3706.5,3706.5,3698.22,3700.16,8.58793856
2024-12-04 15:10:00+01:00,3699.13,3700.51,3698.22,3698.22,1.40598062
2024-12-04 15:11:00+01:00,3698.0,3698.63,3697.59,3697.99,14.37836013
2024-12-04 15:12:00+01:00,3698.0,3702.97,3698.0,3702.42,2.28628503
2024-12-04 15:13:00+01:00,3701.42,3701.42,3698.73,3698.74,1.02998922
2024-12-04 15:14:00+01:00,3701.83,3701.83,3700.8,3700.81,0.61348671
2024-12-04 15:15:00+01:00,3700.82,3700.83,3696.19,3700.83,175.2730041
2024-12-04 15:16:00+01:00,3700.83,3705.43,3700.83,3705.41,3.33559884
2024-12-04 15:17:00+01:00,3705.81,3709.51,3705.81,3709.51,0.73098792
2024-12-04 15:18:00+01:00,3709.51,3709.51,3707.7,3707.81,3.08380168
2024-12-04 15:19:00+01:00,3707.8,3708.71,3705.53,3708.7,6.57602113
2024-12-04 15:20:00+01:00,3708.71,3709.31,3708.59,3708.61,2.68556302
2024-12-04 15:21:00+01:00,3708.61,3713.19,3708.61,3713.19,1.79177148
2024-12-04 15:22:00+01:00,3713.18,3713.96,3713.18,3713.96,0.98701825
2024-12-04 15:23:00+01:00,3713.97,3714.19,3713.17,3713.17,4.34399086
2024-12-04 15:24:00+01:00,3714.2,3719.34,3714.2,3719.34,0.67419719
2024-12-04 15:25:00+01:00,3719.35,3719.35,3718.27,3719.0,1.48594769
2024-12-04 15:26:00+01:00,3719.0,3719.0,3718.99,3718.99,1.48421045
2024-12-04 15:27:00+01:00,3719.0,3719.0,3718.83,3718.99,3.87986546
2024-12-04 15:28:00+01:00,3718.99,3720.0,3718.99,3719.99,5.88803909
2024-12-04 15:29:00+01:00,3720.0,3720.85,3719.99,3720.0,1.08313878
2024-12-04 15:30:00+01:00,3720.0,3723.44,3719.37,3723.44,38.63227271
2024-12-04 15:31:00+01:00,3720.86,3720.95,3715.13,3715.13,1.84422151
2024-12-04 15:32:00+01:00,3716.39,3725.12,3716.39,3725.12,0.68509622
2024-12-04 15:33:00+01:00,3725.12,3731.94,3725.12,3731.94,1.09730684
2024-12-04 15:34:00+01:00,3731.94,3737.81,3731.94,3737.8,10.8020121
2024-12-04 15:35:00+01:00,3737.81,3738.14,3732.34,3738.14,19.09976637
2024-12-04 15:36:00+01:00,3738.23,3742.99,3735.9,3735.91,19.24926753
2024-12-04 15:37:00+01:00,3735.91,3737.02,3735.91,3737.02,34.55034731
2024-12-04 15:38:00+01:00,3737.01,3737.89,3736.36,3737.22,17.38382786
2024-12-04 15:39:00+01:00,3737.77,3743.35,3737.77,3743.35,2.07627109
2024-12-04 15:40:00+01:00,3743.35,3749.99,3743.08,3749.99,7.55880159
2024-12-04 15:41:00+01:00,3749.82,3750.0,3748.91,3749.95,35.76503112
2024-12-04 15:42:00+01:00,3750.0,3753.16,3750.0,3753.16,32.57210162
2024-12-04 15:43:00+01:00,3753.15,3753.15,3745.87,3745.87,34.68142023
2024-12-04 15:44:00+01:00,3745.27,3751.13,3745.26,3749.53,12.62516371
2024-12-04 15:45:00+01:00,3749.53,3749.53,3742.17,3745.31,93.92780079
2024-12-04 15:46:00+01:00,3745.31,3753.32,3745.3,3752.55,20.14229044
2024-12-04 15:47:00+01:00,3752.56,3765.44,3752.56,3765.44,26.69479531
2024-12-04 15:48:00+01:00,3765.68,3768.87,3765.68,3768.29,88.3998241
2024-12-04 15:49:00+01:00,3768.29,3777.0,3768.29,3777.0,85.2148191
2024-12-04 15:50:00+01:00,3777.0,3780.8,3766.81,3769.68,137.4341043
2024-12-04 15:51:00+01:00,3769.31,3769.31,3763.41,3763.41,76.29401347
2024-12-04 15:52:00+01:00,3764.33,3775.0,3764.33,3775.0,19.36566866
2024-12-04 15:53:00+01:00,3775.0,3780.8,3775.0,3780.8,35.64710154
2024-12-04 15:54:00+01:00,3780.79,3791.75,3780.79,3791.75,122.9367758
2024-12-04 15:55:00+01:00,3791.75,3795.0,3789.99,3791.69,74.61062706
2024-12-04 15:56:00+01:00,3791.68,3795.0,3785.02,3795.0,42.19989297
2024-12-04 15:57:00+01:00,3795.0,3797.38,3788.67,3791.46,67.26075157
2024-12-04 15:58:00+01:00,3791.47,3793.13,3791.46,3792.47,60.92236478
2024-12-04 15:59:00+01:00,3792.74,3795.8,3781.57,3782.68,35.70023787
2024-12-04 16:00:00+01:00,3782.92,3783.22,3770.64,3783.22,100.0639156
2024-12-04 16:01:00+01:00,3783.23,3783.78,3771.88,3776.09,225.4996305
2024-12-04 16:02:00+01:00,3778.77,3791.03,3778.44,3791.03,16.3694627
2024-12-04 16:03:00+01:00,3792.87,3799.48,3792.87,3799.48,111.0185268
2024-12-04 16:04:00+01:00,3799.99,3807.2,3799.99,3805.36,202.3415938
2024-12-04 16:05:00+01:00,3805.25,3807.71,3799.45,3803.67,78.94607061
2024-12-04 16:06:00+01:00,3803.68,3808.9,3803.09,3805.33,18.73279422
2024-12-04 16:07:00+01:00,3805.61,3808.46,3805.61,3807.35,93.40594743
2024-12-04 16:08:00+01:00,3807.46,3809.0,3807.46,3809.0,19.23973712
