time,open,high,low,close,Volume
2024-12-04 15:05:00+01:00,95648.0,95648.0,95539.87,95587.99,49.39766
2024-12-04 15:06:00+01:00,95588.0,95664.0,95587.99,95642.01,13.42187
2024-12-04 15:07:00+01:00,95642.01,95724.0,95642.0,95704.02,16.69932
2024-12-04 15:08:00+01:00,95704.02,95722.12,95679.63,95680.0,8.77429
2024-12-04 15:09:00+01:00,95680.01,95680.01,95568.01,95624.0,21.18305
2024-12-04 15:10:00+01:00,95624.0,95656.0,95532.9,95532.9,42.21382
2024-12-04 15:11:00+01:00,95532.9,95579.99,95520.0,95550.18,32.95396
2024-12-04 15:12:00+01:00,95550.19,95614.5,95550.19,95586.43,18.21798
2024-12-04 15:13:00+01:00,95586.42,95586.43,95508.03,95582.58,31.31699
2024-12-04 15:14:00+01:00,95582.57,95582.58,95469.74,95507.98,37.30027
2024-12-04 15:15:00+01:00,95507.98,95531.07,95456.37,95523.82,23.96106
2024-12-04 15:16:00+01:00,95523.83,95586.09,95514.27,95586.08,15.16679
2024-12-04 15:17:00+01:00,95586.09,95643.99,95576.39,95632.0,40.60296
2024-12-04 15:18:00+01:00,95631.99,95632.0,95569.67,95572.84,35.64469
2024-12-04 15:19:00+01:00,95572.84,95633.71,95550.5,95633.71,18.27923
2024-12-04 15:20:00+01:00,95633.71,95650.0,95588.19,95649.99,19.87203
2024-12-04 15:21:00+01:00,95649.99,95714.53,95639.22,95714.52,15.3487
2024-12-04 15:22:00+01:00,95714.53,95714.53,95685.85,95714.21,15.36253
2024-12-04 15:23:00+01:00,95714.21,95719.22,95692.87,95692.87,13.59995
2024-12-04 15:24:00+01:00,95692.88,95777.77,95692.87,95777.53,30.26409
2024-12-04 15:25:00+01:00,95777.53,95791.7,95750.01,95759.37,18.88676
2024-12-04 15:26:00+01:00,95759.37,95780.0,95759.37,95780.0,7.42265
2024-12-04 15:27:00+01:00,95780.0,95800.06,95777.77,95777.78,26.62243
2024-12-04 15:28:00+01:00,95777.77,95819.52,95755.06,95819.51,17.53604
2024-12-04 15:29:00+01:00,95819.52,95819.52,95780.67,95780.68,21.86242
2024-12-04 15:30:00+01:00,95780.68,95785.0,95738.02,95751.6,33.31714
2024-12-04 15:31:00+01:00,95751.6,95751.61,95693.05,95693.05,38.78345
2024-12-04 15:32:00+01:00,95693.05,96007.99,95693.05,95960.79,54.25539
2024-12-04 15:33:00+01:00,95960.78,96148.0,95960.78,96145.33,65.43948
2024-12-04 15:34:00+01:00,96145.32,96244.16,96145.32,96244.15,82.02599
2024-12-04 15:35:00+01:00,96244.15,96351.98,96179.82,96351.9,59.67799
2024-12-04 15:36:00+01:00,96351.9,96373.76,96276.54,96315.99,80.70845
2024-12-04 15:37:00+01:00,96315.99,96316.0,96216.0,96233.89,35.54325
2024-12-04 15:38:00+01:00,96233.89,96290.0,96229.24,96288.85,40.87461
2024-12-04 15:39:00+01:00,96288.85,96450.0,96270.09,96444.0,75.37998
2024-12-04 15:40:00+01:00,96444.0,96527.74,96412.69,96508.01,48.25129
2024-12-04 15:41:00+01:00,96508.01,96508.01,96394.99,96457.1,53.42121
2024-12-04 15:42:00+01:00,96457.1,96560.0,96420.14,96478.42,49.61731
2024-12-04 15:43:00+01:00,96478.42,96486.93,96353.3,96353.3,45.8631
2024-12-04 15:44:00+01:00,96353.3,96381.65,96336.04,96349.2,41.62059
2024-12-04 15:45:00+01:00,96349.2,96358.54,96124.0,96137.1,56.2734
2024-12-04 15:46:00+01:00,96137.1,96222.22,96097.39,96115.99,57.69163
2024-12-04 15:47:00+01:00,96116.0,96235.47,96086.09,96200.03,61.55882
2024-12-04 15:48:00+01:00,96200.02,96200.03,96076.01,96130.37,45.74483
2024-12-04 15:49:00+01:00,96130.36,96284.0,96114.49,96266.35,36.8134
2024-12-04 15:50:00+01:00,96266.35,96377.54,96060.0,96172.0,48.55496
2024-12-04 15:51:00+01:00,96172.0,96172.0,96000.0,96030.43,66.80116
2024-12-04 15:52:00+01:00,96030.43,96148.0,96018.87,96126.98,25.58998
2024-12-04 15:53:00+01:00,96126.98,96218.0,96126.98,96196.02,28.54627
2024-12-04 15:54:00+01:00,96196.01,96218.0,96130.62,96138.59,39.01951
2024-12-04 15:55:00+01:00,96138.59,96218.0,96082.0,96215.99,36.43933
2024-12-04 15:56:00+01:00,96216.0,96232.0,96000.0,96056.14,126.33522
2024-12-04 15:57:00+01:00,96056.13,96077.51,95916.61,96010.69,61.39767
2024-12-04 15:58:00+01:00,96010.69,96026.57,95978.55,96021.21,24.88901
2024-12-04 15:59:00+01:00,96021.2,96021.21,95784.26,95822.99,153.87232
2024-12-04 16:00:00+01:00,95822.99,95823.0,95500.0,95644.84,203.19382
2024-12-04 16:01:00+01:00,95644.84,95663.79,95411.47,95607.99,94.23187
2024-12-04 16:02:00+01:00,95608.0,95822.28,95576.92,95822.28,86.85989
2024-12-04 16:03:00+01:00,95822.28,95926.81,95805.35,95829.14,59.13314
2024-12-04 16:04:00+01:00,95829.13,95943.76,95825.34,95899.98,49.42036
2024-12-04 16:05:00+01:00,95899.98,96008.4,95828.0,96004.01,71.40127
2024-12-04 16:06:00+01:00,96004.01,96169.04,95979.6,96116.75,43.19106
2024-12-04 16:07:00+01:00,96116.74,96169.04,96115.28,96166.24,38.39751
2024-12-04 16:08:00+01:00,96166.24,96185.55,96126.98,96166.78,28.72155
2024-12-04 16:09:00+01:00,96166.77,96166.77,96025.37,96099.76,32.82421
2024-12-04 16:10:00+01:00,96099.76,96386.2,96099.76,96312.5,80.0711
2024-12-04 16:11:00+01:00,96312.51,96348.0,96284.16,96312.01,54.67759
2024-12-04 16:12:00+01:00,96312.01,96346.77,96202.02,96216.0,30.79561
2024-12-04 16:13:00+01:00,96216.0,96249.8,96108.94,96108.95,36.30545
2024-12-04 16:14:00+01:00,96108.95,96126.99,96017.12,96044.01,26.84924
2024-12-04 16:15:00+01:00,96044.01,96046.51,95936.51,95936.51,46.12548
2024-12-04 16:16:00+01:00,95936.52,95936.52,95850.01,95879.99,36.0578
2024-12-04 16:17:00+01:00,95880.0,95955.07,95815.99,95867.98,32.60699
2024-12-04 16:18:00+01:00,95867.98,95938.12,95807.47,95851.24,48.0917
2024-12-04 16:19:00+01:00,95851.25,95936.51,95841.26,95897.71,18.5075
2024-12-04 16:20:00+01:00,95897.71,96011.99,95884.17,95912.64,40.21096
2024-12-04 16:21:00+01:00,95912.65,95996.0,95884.28,95928.27,32.08268
2024-12-04 16:22:00+01:00,95928.27,96049.99,95921.28,96015.51,25.96929
2024-12-04 16:23:00+01:00,96015.51,96056.9,95904.01,95979.99,27.44146
2024-12-04 16:24:00+01:00,95979.99,96027.99,95939.4,95998.99,27.98761
2024-12-04 16:25:00+01:00,95998.99,96134.6,95993.01,96105.48,43.49488
2024-12-04 16:26:00+01:00,96105.49,96212.87,96105.48,96112.13,54.16952
2024-12-04 16:27:00+01:00,96112.12,96176.0,96100.0,96108.0,45.36446
2024-12-04 16:28:00+01:00,96108.0,96159.98,96054.52,96085.51,46.09471
2024-12-04 16:29:00+01:00,96085.52,96124.33,96080.0,96094.73,27.80465
2024-12-04 16:30:00+01:00,96094.74,96154.52,95950.85,95971.99,51.7438
2024-12-04 16:31:00+01:00,95971.99,96043.37,95936.48,95986.39,37.65143
2024-12-04 16:32:00+01:00,95986.39,96095.24,95974.45,96032.01,100.09257
