time,open,high,low,close,Volume
2024-12-04 15:00:00+01:00,95648.0,96560.0,95456.37,95822.99,2266.21828
2024-12-04 16:00:00+01:00,95822.99,96386.2,95411.47,95742.81,2889.66153
2024-12-04 17:00:00+01:00,95742.8,95820.0,94587.83,94847.81,3483.27177
2024-12-04 18:00:00+01:00,94847.81,95571.63,94685.51,95546.62,1754.48607
2024-12-04 19:00:00+01:00,95546.63,96225.48,95451.0,96111.01,1649.81965
2024-12-04 20:00:00+01:00,96111.01,97232.01,96043.65,97209.64,2580.18072
2024-12-04 21:00:00+01:00,97209.64,99000.0,97128.52,98747.97,7370.96323
2024-12-04 22:00:00+01:00,98747.96,98900.0,97416.59,97691.11,3023.02024
2024-12-04 23:00:00+01:00,97691.11,98598.0,97544.0,98174.61,1641.7414
2024-12-05 00:00:00+01:00,98174.6,99000.0,98164.01,98587.32,2218.35479
2024-12-05 01:00:00+01:00,98587.32,98799.0,98212.53,98296.01,1887.36941
2024-12-05 02:00:00+01:00,98296.01,98648.47,97888.89,98179.14,2159.73519
2024-12-05 03:00:00+01:00,98179.14,101616.22,98138.23,101248.19,13615.676899
2024-12-05 04:00:00+01:00,101248.19,104088.0,101248.19,102964.0,12251.751483
2024-12-05 05:00:00+01:00,102964.0,103544.71,102484.0,103339.96,4206.19341
2024-12-05 06:00:00+01:00,103339.96,103455.13,101706.35,102450.01,3820.33954
2024-12-05 07:00:00+01:00,102450.01,102662.46,101421.59,101904.02,3821.28521
2024-12-05 08:00:00+01:00,101904.02,102560.76,101324.16,102236.1,3091.50114
2024-12-05 09:00:00+01:00,102236.1,102899.99,102236.1,102764.0,3813.37873
2024-12-05 10:00:00+01:00,102764.01,103159.76,102565.63,102698.24,2189.42749
2024-12-05 11:00:00+01:00,102698.25,102920.0,102260.0,102280.62,1592.43869
2024-12-05 12:00:00+01:00,102280.62,102672.84,102237.79,102566.91,1400.39733
2024-12-05 13:00:00+01:00,102566.91,103295.99,102452.95,102846.15,2215.7625199999998
2024-12-05 14:00:00+01:00,102846.16,103250.0,102684.73,102753.9,1852.4765
2024-12-05 15:00:00+01:00,102753.91,103550.0,102280.0,103507.99,3127.60343
2024-12-05 16:00:00+01:00,103508.0,103540.0,100925.97,101292.01,8060.61102
2024-12-05 17:00:00+01:00,101292.0,101999.0,100568.02,101037.51,4508.84935
2024-12-05 18:00:00+01:00,101037.5,101356.0,100533.41,101282.36,2414.25192
2024-12-05 19:00:00+01:00,101282.37,101521.14,100172.67,100179.24,3771.17793
2024-12-05 20:00:00+01:00,100179.24,100932.0,98599.36,99028.0,4095.6844300000002
2024-12-05 21:00:00+01:00,99028.01,99424.0,97888.0,99072.84,5622.6305
2024-12-05 22:00:00+01:00,99072.84,99479.72,98801.93,98908.02,1883.42416
2024-12-05 23:00:00+01:00,98908.01,99040.0,90500.0,96589.04,14367.51884
2024-12-06 00:00:00+01:00,96589.03,97457.55,95340.0,96945.63,4167.19024
2024-12-06 01:00:00+01:00,96945.63,97757.51,95981.72,97551.99,3693.57507
2024-12-06 02:00:00+01:00,97551.99,98828.7,97109.68,98118.38,3076.80552
2024-12-06 03:00:00+01:00,98118.38,98161.07,97473.68,97589.74,1855.7548
2024-12-06 04:00:00+01:00,97589.75,97752.14,97186.27,97735.29,1879.71238
2024-12-06 05:00:00+01:00,97735.29,97972.85,97370.19,97877.5,917.89401
2024-12-06 06:00:00+01:00,97877.51,98266.66,97633.26,97864.01,1013.0831499999999
2024-12-06 07:00:00+01:00,97864.02,98275.9,97755.09,98079.96,1155.90349
2024-12-06 08:00:00+01:00,98079.97,98288.0,97759.74,98138.54,1513.67357
2024-12-06 09:00:00+01:00,98138.53,98705.23,98013.93,98345.38,1622.49693
2024-12-06 10:00:00+01:00,98345.38,98542.33,97927.22,98000.0,1586.98865
2024-12-06 11:00:00+01:00,98000.0,98186.0,97622.86,98124.78,1357.05249
2024-12-06 12:00:00+01:00,98124.79,98320.0,97812.42,98069.62,942.92547
2024-12-06 13:00:00+01:00,98069.61,98382.36,97512.26,97636.29,1273.07196
2024-12-06 14:00:00+01:00,97638.55,98913.46,97512.26,98591.99,2423.36854
2024-12-06 15:00:00+01:00,98591.99,99483.81,98346.19,99481.69,3060.56787
2024-12-06 16:00:00+01:00,99481.68,99483.81,98568.82,99309.99,2616.12535
2024-12-06 17:00:00+01:00,99310.0,99500.0,98762.6,99004.07,1592.73976
2024-12-06 18:00:00+01:00,99004.06,101250.0,98882.58,100844.05,3287.70552
2024-12-06 19:00:00+01:00,100844.06,101766.48,100588.23,101363.95,3324.32388
2024-12-06 20:00:00+01:00,101363.95,101799.0,101120.16,101439.99,1457.1674
2024-12-06 21:00:00+01:00,101439.99,101898.99,101056.0,101360.0,1587.93896
2024-12-06 22:00:00+01:00,101360.0,101449.99,100290.9,100372.01,1134.0903
2024-12-06 23:00:00+01:00,100372.01,100707.37,100372.01,100543.18,325.05078000000003
