time,open,high,low,close,Volume
2024-12-04 01:00:00+01:00,96000.2,96041.5,95656.0,95808.1,62.382232959999996
2024-12-04 02:00:00+01:00,95808.3,96650.0,95600.3,96320.0,114.09134749
2024-12-04 03:00:00+01:00,96320.1,96320.1,95313.7,95853.1,92.79402588
2024-12-04 04:00:00+01:00,95853.1,95900.2,95629.0,95856.2,10.746529435
2024-12-04 05:00:00+01:00,95856.3,96000.0,95754.1,96000.0,35.76898401
2024-12-04 06:00:00+01:00,96000.0,96500.0,95999.9,96500.0,78.29635366
2024-12-04 07:00:00+01:00,96500.0,96721.3,96444.0,96576.8,33.84480762
2024-12-04 08:00:00+01:00,96576.9,96715.0,96500.0,96676.4,24.55046256
2024-12-04 09:00:00+01:00,96676.4,96899.7,96596.6,96810.1,272.602767115
2024-12-04 10:00:00+01:00,96810.1,97032.7,96735.7,96899.1,117.59125897
2024-12-04 11:00:00+01:00,96899.1,96899.4,96504.8,96538.2,82.4257915
2024-12-04 12:00:00+01:00,96538.3,96539.1,96232.7,96255.1,39.48714493
2024-12-04 13:00:00+01:00,96246.1,96341.8,95751.0,96007.1,61.12766043
2024-12-04 14:00:00+01:00,96007.1,96015.6,95309.1,95694.4,368.90399242
2024-12-04 15:00:00+01:00,95694.4,96523.7,95525.7,95934.9,90.50010082
2024-12-04 16:00:00+01:00,95934.9,96405.0,95555.7,95833.5,103.52105383
2024-12-04 17:00:00+01:00,95833.6,95894.9,94656.9,94911.4,246.67279618
2024-12-04 18:00:00+01:00,94911.5,95590.0,94744.0,95590.0,118.93212499
2024-12-04 19:00:00+01:00,95590.1,96291.5,95522.9,96264.2,170.12513148
2024-12-04 20:00:00+01:00,96264.2,97332.6,96177.0,97301.6,155.67264077
2024-12-04 21:00:00+01:00,97301.7,99213.9,97295.1,98987.3,1003.71551193
2024-12-04 22:00:00+01:00,98968.8,99128.7,97626.3,97893.4,387.55941149
2024-12-04 23:00:00+01:00,97893.4,98727.0,97715.8,98385.5,106.65625452
2024-12-05 00:00:00+01:00,98385.5,99111.0,98380.5,98757.1,221.40025248
2024-12-05 01:00:00+01:00,98757.1,98952.8,98389.0,98476.4,173.9692586
2024-12-05 02:00:00+01:00,98476.4,98724.0,98120.0,98289.9,69.88522126
