time,open,high,low,close,Volume
2024-12-04 14:00:00+01:00,3710.11,3710.11,3708.95,3709.8,32.0790082
2024-12-04 15:00:00+01:00,3709.8,3797.38,3696.19,3782.68,1554.92279005
2024-12-04 16:00:00+01:00,3782.92,3854.64,3770.64,3826.27,3878.87250803
2024-12-04 17:00:00+01:00,3825.27,3831.12,3738.17,3760.03,2177.17342656
2024-12-04 18:00:00+01:00,3760.02,3821.0,3760.01,3813.98,5596.2874719
2024-12-04 19:00:00+01:00,3813.98,3840.0,3801.29,3829.2,1610.00026086
2024-12-04 20:00:00+01:00,3829.99,3848.0,3822.13,3848.0,1799.30394371
2024-12-04 21:00:00+01:00,3848.0,3892.22,3836.3,3888.52,3521.2655386399997
2024-12-04 22:00:00+01:00,3888.52,3895.0,3840.7,3844.36,1702.1717385499999
2024-12-04 23:00:00+01:00,3844.36,3876.4,3840.71,3849.09,2524.49396493
2024-12-05 00:00:00+01:00,3850.01,3866.21,3830.0,3844.31,1661.39329118
2024-12-05 01:00:00+01:00,3844.1,3845.36,3802.17,3803.42,519.91616861
2024-12-05 02:00:00+01:00,3803.78,3831.42,3772.99,3806.28,1143.65500359
2024-12-05 03:00:00+01:00,3807.46,3882.77,3805.66,3858.98,3797.34695335
2024-12-05 04:00:00+01:00,3860.12,3908.29,3819.68,3836.14,2844.62684395
2024-12-05 05:00:00+01:00,3836.14,3883.1,3836.13,3859.05,2318.21202463
2024-12-05 06:00:00+01:00,3859.05,3871.81,3827.01,3850.01,1084.92652168
2024-12-05 07:00:00+01:00,3850.01,3864.88,3826.12,3851.79,1074.38829925
2024-12-05 08:00:00+01:00,3852.11,3868.68,3846.67,3855.0,675.53127509
2024-12-05 09:00:00+01:00,3854.62,3926.21,3853.39,3912.54,1787.30368699
2024-12-05 10:00:00+01:00,3912.55,3925.51,3905.19,3923.87,1942.7015853300002
2024-12-05 11:00:00+01:00,3923.87,3939.74,3913.07,3920.13,4896.84662932
2024-12-05 12:00:00+01:00,3919.72,3944.0,3913.28,3937.0,1607.09100125
2024-12-05 13:00:00+01:00,3935.61,3942.28,3921.0,3930.32,998.71915969
2024-12-05 14:00:00+01:00,3929.34,3938.71,3917.97,3923.04,1524.54606322
2024-12-05 15:00:00+01:00,3923.04,3956.0,3907.48,3930.83,2685.4116449499998
2024-12-05 16:00:00+01:00,3930.84,3932.0,3866.39,3894.0,1888.91179655
2024-12-05 17:00:00+01:00,3894.0,3922.94,3874.19,3909.37,1262.8728713
2024-12-05 18:00:00+01:00,3905.19,3927.0,3897.64,3922.63,1084.23181336
2024-12-05 19:00:00+01:00,3922.64,3923.38,3871.01,3872.88,790.23696603
2024-12-05 20:00:00+01:00,3871.59,3889.47,3823.17,3833.13,1977.78695281
2024-12-05 21:00:00+01:00,3833.01,3847.01,3786.56,3828.78,2080.0735126600002
2024-12-05 22:00:00+01:00,3828.76,3862.01,3823.78,3860.08,492.02726273999997
2024-12-05 23:00:00+01:00,3859.61,3865.27,3680.0,3811.56,5966.9607
2024-12-06 00:00:00+01:00,3810.73,3824.69,3773.1,3791.3,992.84002867
2024-12-06 01:00:00+01:00,3790.01,3882.52,3782.72,3864.49,1525.8377269
2024-12-06 02:00:00+01:00,3864.95,3891.94,3841.38,3872.34,1254.42784331
2024-12-06 03:00:00+01:00,3872.34,3878.08,3850.84,3877.0,1177.79299007
2024-12-06 04:00:00+01:00,3877.0,3916.01,3856.32,3912.61,1016.69859815
2024-12-06 05:00:00+01:00,3908.96,3915.69,3891.55,3904.25,540.95035756
2024-12-06 06:00:00+01:00,3905.54,3905.54,3877.94,3890.65,993.64801852
2024-12-06 07:00:00+01:00,3891.14,3929.28,3891.14,3912.32,612.86555014
2024-12-06 08:00:00+01:00,3912.32,3912.32,3889.51,3895.86,583.78192878
2024-12-06 09:00:00+01:00,3895.87,3912.18,3883.14,3883.75,527.644348105
2024-12-06 10:00:00+01:00,3883.76,3889.26,3861.23,3873.74,312.71609945
2024-12-06 11:00:00+01:00,3873.36,3878.74,3849.5,3867.64,367.93264182999997
2024-12-06 12:00:00+01:00,3868.35,3880.0,3856.5,3870.01,416.402637605
2024-12-06 13:00:00+01:00,3869.92,3884.83,3836.31,3837.33,529.4073549699999
2024-12-06 14:00:00+01:00,3838.25,3894.67,3838.25,3892.16,1900.2114300800001
2024-12-06 15:00:00+01:00,3892.9,3986.0,3879.02,3985.99,4783.3156345
2024-12-06 16:00:00+01:00,3986.0,4043.97,3979.12,3997.41,6452.31427779
2024-12-06 17:00:00+01:00,3997.16,4017.87,3988.0,4009.45,1721.8990695500001
2024-12-06 18:00:00+01:00,4009.45,4045.0,4009.44,4022.7,1872.84551604
2024-12-06 19:00:00+01:00,4022.7,4062.0,4014.34,4058.16,1609.8137203
2024-12-06 20:00:00+01:00,4058.16,4078.49,4050.0,4075.0,1544.71220249
2024-12-06 21:00:00+01:00,4075.0,4093.0,4032.2,4053.52,4063.21151789
2024-12-06 22:00:00+01:00,4052.71,4062.48,4025.16,4027.95,1525.98217311
2024-12-06 23:00:00+01:00,4027.96,4042.86,4027.95,4041.54,151.93701736
